Num_Acc,date,time_of_day,max_severity,weather,collision_type,lighting,urban_area,department
202400006751,2024-02-07,Afternoon,4,8,6.0,1,2,75
202400006753,2024-02-06,Afternoon,4,8,2.0,1,2,75
202400006754,2024-12-29,Night,4,1,6.0,5,2,44
202400006756,2024-02-07,Night,4,1,6.0,5,2,94
202400006757,2024-12-27,Night,4,1,7.0,5,2,44
202400006758,2024-02-07,Morning,4,2,2.0,1,2,94
202400006759,2024-08-09,Evening,4,1,7.0,1,1,44
202400006760,2024-12-27,Afternoon,4,1,3.0,2,2,44
202400006761,2024-12-23,Evening,4,1,7.0,5,2,44
202400006762,2024-02-07,Night,4,2,6.0,5,2,94
202400006763,2024-12-22,Morning,4,1,7.0,2,1,44
202400006764,2024-08-06,Evening,4,1,2.0,1,2,83
202400006765,2024-12-21,Afternoon,4,1,6.0,2,1,44
202400006766,2024-08-09,Evening,3,1,3.0,1,1,71
202400006767,2024-02-07,Afternoon,4,2,4.0,1,1,93
202400006768,2024-12-17,Afternoon,4,1,3.0,1,2,44
202400006769,2024-02-07,Evening,4,2,6.0,2,2,93
202400006770,2024-08-09,Afternoon,4,1,2.0,1,2,68
202400006771,2024-11-08,Afternoon,4,1,3.0,5,2,44
202400006772,2024-08-10,Afternoon,3,1,1.0,1,2,67
202400006773,2024-02-07,Night,3,2,1.0,5,2,93
202400006774,2024-11-04,Afternoon,4,1,3.0,5,2,44
202400006775,2024-02-06,Afternoon,4,1,6.0,1,2,93
202400006776,2024-08-10,Afternoon,3,1,6.0,1,1,73
202400006777,2024-03-05,Evening,3,8,3.0,5,2,61
202400006778,2024-02-07,Afternoon,4,2,6.0,1,2,93
202400006779,2024-07-31,Afternoon,3,1,3.0,1,1,73
202400006780,2024-11-19,Morning,3,2,7.0,1,2,75
202400006781,2024-08-10,Afternoon,3,1,7.0,1,2,38
202400006782,2024-11-19,Afternoon,4,2,6.0,2,2,93
202400006783,2024-02-05,Morning,3,1,6.0,1,2,93
202400006784,2024-08-10,Night,4,1,6.0,4,1,38
202400006785,2024-08-25,Night,4,1,2.0,3,1,49
202400006786,2024-02-07,Evening,4,2,6.0,5,2,93
202400006787,2024-08-10,Evening,4,1,3.0,1,1,81
202400006788,2024-11-19,Afternoon,3,3,6.0,1,1,78
202400006789,2024-02-06,Morning,4,1,4.0,1,2,92
202400006790,2024-11-29,Afternoon,4,1,6.0,2,2,84
202400006791,2024-08-10,Evening,3,1,3.0,1,2,09
202400006792,2024-02-07,Afternoon,4,2,3.0,1,2,92
202400006793,2024-11-28,Night,4,1,7.0,5,1,84
202400006794,2024-08-09,Afternoon,3,1,1.0,1,1,09
202400006795,2024-09-21,Night,4,1,3.0,3,1,44
202400006796,2024-02-07,Evening,4,2,3.0,3,2,92
202400006797,2024-08-09,Afternoon,3,1,7.0,1,2,33
202400006798,2024-02-07,Evening,4,2,6.0,5,2,92
202400006799,2024-11-23,Afternoon,4,1,1.0,1,2,42
202400006800,2024-08-09,Evening,4,1,3.0,2,1,14
202400006801,2024-02-06,Night,4,1,6.0,5,2,92
202400006802,2024-10-28,Afternoon,4,1,6.0,1,2,61
202400006803,2024-08-09,Morning,4,1,1.0,1,1,29
202400006804,2024-02-06,Evening,4,1,6.0,5,2,92
202400006805,2024-12-06,Evening,3,8,6.0,3,1,74
202400006806,2024-09-09,Afternoon,3,2,7.0,1,1,74
202400006807,2024-08-09,Evening,4,1,6.0,5,1,60
202400006808,2024-02-07,Morning,4,2,7.0,5,2,92
202400006809,2024-12-06,Afternoon,3,1,6.0,1,1,74
202400006810,2024-02-07,Afternoon,4,2,2.0,1,2,92
202400006811,2024-10-20,Afternoon,3,1,7.0,1,1,74
202400006812,2024-02-08,Afternoon,3,2,6.0,1,2,80
202400006813,2024-12-04,Morning,2,1,7.0,1,1,74
202400006814,2024-08-10,Afternoon,4,1,3.0,1,2,80
202400006815,2024-02-04,Evening,4,6,3.0,3,1,62
202400006816,2024-09-21,Night,4,1,1.0,3,1,74
202400006817,2024-01-25,Morning,3,1,6.0,1,2,73
202400006818,2024-02-06,Afternoon,3,1,7.0,1,2,40
202400006819,2024-10-29,Morning,2,1,1.0,1,2,74
202400006820,2024-08-08,Morning,4,1,6.0,1,1,42
202400006821,2024-02-08,Morning,4,1,2.0,1,2,06
202400006822,2024-12-06,Evening,4,8,3.0,5,1,74
202400006823,2024-08-09,Evening,4,1,2.0,1,1,33
202400006824,2024-10-30,Afternoon,4,1,3.0,1,2,74
202400006825,2024-08-08,Afternoon,4,2,3.0,1,1,59
202400006826,2024-11-30,Afternoon,2,1,6.0,1,1,74
202400006827,2024-02-06,Afternoon,4,1,5.0,2,2,06
202400006828,2024-08-09,Evening,4,1,1.0,2,1,91
202400006829,2024-02-06,Afternoon,3,1,6.0,1,1,28
202400006830,2024-08-09,Night,4,1,3.0,4,1,91
202400006831,2024-11-30,Night,4,1,3.0,3,2,74
202400006832,2024-02-08,Afternoon,4,1,2.0,1,1,71
202400006833,2024-08-08,Night,4,1,2.0,3,1,78
202400006834,2024-11-02,Evening,3,5,6.0,3,1,74
202400006836,2024-08-07,Night,4,1,3.0,3,1,78
202400006837,2024-11-28,Afternoon,4,2,1.0,2,1,74
202400006838,2024-02-08,Morning,4,1,3.0,1,2,83
202400006839,2024-11-28,Morning,3,3,7.0,1,1,74
202400006840,2024-08-09,Afternoon,4,1,3.0,1,1,94
202400006841,2024-02-08,Afternoon,4,1,6.0,1,1,82
202400006842,2024-08-08,Night,4,1,2.0,3,1,77
202400006843,2024-11-27,Morning,3,1,3.0,3,1,74
202400006844,2024-11-26,Afternoon,2,1,6.0,2,2,74
202400006845,2024-01-25,Afternoon,3,1,3.0,1,1,33
202400006846,2024-06-01,Night,4,1,7.0,3,1,57
202400006847,2024-11-25,Morning,4,1,2.0,3,1,74
202400006848,2024-02-07,Evening,4,2,6.0,5,2,55
202400006849,2024-11-23,Night,3,4,7.0,3,1,74
202400006850,2024-02-08,Morning,3,2,6.0,2,1,49
202400006851,2024-11-05,Afternoon,3,1,6.0,2,1,74
202400006852,2024-02-08,Morning,3,1,6.0,2,1,47
202400006853,2024-11-15,Afternoon,2,1,2.0,2,2,74
202400006854,2024-02-08,Afternoon,4,2,2.0,1,2,29
202400006855,2024-10-30,Afternoon,3,1,6.0,1,2,74
202400006856,2024-10-06,Afternoon,3,1,6.0,1,1,74
202400006857,2024-01-29,Evening,4,1,3.0,3,1,01
202400006858,2024-09-03,Afternoon,3,1,7.0,1,1,74
202400006859,2024-02-03,Evening,3,1,6.0,3,1,01
202400006860,2024-06-27,Afternoon,4,1,6.0,1,1,35
202400006861,2024-02-07,Afternoon,3,2,1.0,1,1,85
202400006862,2024-08-01,Evening,4,1,7.0,2,2,17
202400006863,2024-10-22,Morning,3,2,7.0,1,1,32
202400006864,2024-02-06,Evening,3,8,6.0,5,2,70
202400006865,2024-10-23,Morning,3,5,7.0,2,1,32
202400006866,2024-02-07,Evening,4,3,6.0,3,1,54
202400006867,2024-10-24,Afternoon,3,1,5.0,1,1,32
202400006868,2024-02-08,Evening,4,2,3.0,3,1,72
202400006869,2024-12-02,Morning,3,1,6.0,1,2,78
202400006870,2024-02-04,Morning,4,1,6.0,3,1,14
202400006871,2024-02-08,Morning,3,2,1.0,2,2,14
202400006872,2024-11-30,Evening,4,5,4.0,5,2,28
202400006873,2024-02-08,Afternoon,3,1,6.0,1,1,05
202400006874,2024-11-29,Afternoon,4,1,7.0,1,2,28
202400006875,2024-02-08,Morning,4,1,1.0,1,2,05
202400006876,2024-11-27,Night,4,5,6.0,3,1,28
202400006877,2024-11-25,Morning,4,3,3.0,1,2,28
202400006878,2024-02-07,Afternoon,3,1,6.0,1,2,24
202400006879,2024-11-19,Night,3,1,6.0,5,2,28
202400006880,2024-02-07,Afternoon,3,7,6.0,1,2,04
202400006881,2024-10-22,Afternoon,3,1,3.0,1,2,28
202400006882,2024-10-29,Night,4,1,1.0,5,2,38
202400006883,2024-02-07,Afternoon,3,3,6.0,1,1,37
202400006884,2024-10-15,Evening,4,1,3.0,1,2,38
202400006885,2024-02-07,Evening,3,2,6.0,5,2,37
202400006886,2024-10-12,Morning,4,1,6.0,1,2,38
202400006887,2024-02-08,Afternoon,4,1,6.0,1,1,30
202400006888,2024-06-14,Afternoon,4,9,3.0,1,2,93
202400006890,2024-11-18,Morning,4,2,6.0,1,2,92
202400006892,2024-11-24,Afternoon,4,1,7.0,2,2,93
202400006894,2024-12-21,Night,4,1,1.0,3,1,38
202400006896,2024-12-31,Evening,4,1,3.0,3,1,84
202400006897,2024-02-06,Afternoon,4,1,3.0,1,1,28
202400006898,2024-11-26,Afternoon,4,1,6.0,1,2,14
202400006899,2024-10-07,Evening,4,1,6.0,5,2,62
202400006900,2024-02-03,Afternoon,4,2,1.0,1,2,45
202400006901,2024-10-27,Night,3,1,6.0,3,1,50
202400006902,2024-02-04,Morning,4,2,1.0,1,1,77
202400006903,2024-12-27,Morning,3,1,6.0,1,1,91
202400006904,2024-02-08,Morning,3,1,6.0,1,1,2A
202400006905,2024-02-08,Afternoon,2,1,7.0,1,1,83
202400006906,2024-11-26,Morning,4,1,2.0,3,1,28
202400006907,2024-02-07,Afternoon,3,1,6.0,2,1,05
202400006908,2024-10-17,Morning,4,1,3.0,2,2,62
202400006909,2024-02-07,Evening,3,2,6.0,5,2,57
202400006910,2024-10-13,Afternoon,4,1,3.0,1,2,62
202400006911,2024-02-07,Morning,4,2,3.0,3,1,57
202400006912,2024-07-30,Afternoon,4,1,3.0,1,2,62
202400006913,2024-02-08,Morning,3,1,2.0,1,2,31
202400006914,2024-07-26,Evening,4,1,2.0,1,2,62
202400006915,2024-02-07,Afternoon,3,1,2.0,1,1,33
202400006916,2024-05-19,Morning,3,1,7.0,2,1,62
202400006917,2024-02-07,Afternoon,3,2,6.0,1,2,72
202400006918,2024-10-03,Morning,3,3,5.0,1,2,2B
202400006919,2024-02-06,Afternoon,4,1,5.0,1,1,22
202400006920,2024-09-14,Morning,4,1,2.0,1,1,91
202400006921,2024-02-02,Night,3,5,3.0,3,1,35
202400006922,2024-11-27,Afternoon,4,1,6.0,1,2,19
202400006923,2024-02-07,Morning,4,1,3.0,1,1,13
202400006924,2024-12-31,Afternoon,4,1,3.0,1,2,64
202400006925,2024-12-31,Afternoon,4,1,2.0,1,2,60
202400006926,2024-11-18,Night,4,2,7.0,5,2,75
202400006927,2024-02-06,Evening,4,1,4.0,4,1,33
202400006928,2024-02-06,Night,4,1,2.0,3,1,59
202400006929,2024-06-15,Afternoon,4,1,1.0,1,2,93
202400006930,2024-02-04,Evening,2,1,6.0,3,1,59
202400006931,2024-06-14,Evening,4,2,6.0,2,2,93
202400006932,2024-02-07,Afternoon,4,2,3.0,1,1,91
202400006933,2024-06-10,Morning,4,1,2.0,1,2,93
202400006935,2024-02-07,Afternoon,4,2,5.0,1,1,91
202400006936,2024-02-07,Morning,4,2,3.0,1,1,94
202400006937,2024-12-23,Afternoon,3,1,3.0,2,1,19
202400006938,2024-02-07,Morning,4,2,7.0,1,1,91
202400006939,2024-08-05,Morning,4,1,1.0,1,1,29
202400006940,2024-06-04,Morning,3,1,3.0,1,1,2A
202400006941,2024-01-23,Night,3,1,6.0,5,2,34
202400006942,2024-02-07,Afternoon,4,3,5.0,1,1,91
202400006943,2024-06-03,Morning,4,1,3.0,1,2,2A
202400006944,2024-11-26,Evening,4,1,6.0,5,2,74
202400006945,2024-02-07,Morning,4,3,5.0,1,1,91
202400006946,2024-06-04,Evening,4,1,3.0,1,2,95
202400006947,2024-11-22,Night,3,9,6.0,3,1,57
202400006948,2024-12-16,Morning,3,1,1.0,1,2,30
202400006949,2024-06-04,Morning,4,1,3.0,1,2,95
202400006950,2024-02-06,Morning,4,1,5.0,2,1,78
202400006951,2024-06-04,Evening,4,1,3.0,1,2,91
202400006952,2024-12-02,Afternoon,3,1,6.0,5,2,30
202400006953,2024-02-05,Afternoon,4,1,6.0,1,1,93
202400006954,2024-06-04,Morning,4,1,3.0,1,2,91
202400006955,2024-11-19,Evening,4,2,2.0,3,1,63
202400006957,2024-06-16,Afternoon,2,1,7.0,1,2,93
202400006958,2024-06-04,Morning,4,1,3.0,1,2,91
202400006960,2024-06-04,Afternoon,4,1,1.0,1,2,85
202400006962,2024-06-03,Evening,4,1,5.0,1,2,84
202400006963,2024-10-20,Afternoon,4,1,1.0,1,1,84
202400006965,2024-06-03,Morning,4,1,3.0,1,2,83
202400006966,2024-10-08,Afternoon,4,1,3.0,1,2,14
202400006967,2024-02-06,Evening,4,1,3.0,5,2,69
202400006968,2024-10-29,Afternoon,3,7,6.0,2,2,73
202400006969,2024-06-04,Evening,4,1,3.0,1,2,82
202400006970,2024-10-11,Evening,3,1,3.0,5,2,42
202400006971,2024-06-04,Night,3,1,6.0,5,1,77
202400006972,2024-02-06,Morning,4,1,6.0,1,2,69
202400006973,2024-06-03,Afternoon,4,1,6.0,1,2,77
202400006974,2024-11-14,Afternoon,3,1,6.0,1,1,30
202400006975,2024-11-13,Afternoon,3,1,6.0,1,2,30
202400006976,2024-06-04,Morning,4,1,3.0,1,2,77
202400006977,2024-06-04,Evening,3,1,6.0,1,2,76
202400006979,2024-06-04,Afternoon,4,1,3.0,1,2,76
202400006983,2024-06-04,Night,4,1,6.0,3,1,76
202400006984,2024-11-19,Afternoon,3,2,7.0,5,2,75
202400006985,2024-06-04,Night,4,1,3.0,2,2,72
202400006987,2024-08-22,Morning,4,1,3.0,1,1,01
202400006988,2024-06-03,Afternoon,4,1,2.0,1,2,72
202400006989,2024-02-06,Evening,4,8,2.0,5,2,69
202400006990,2024-06-03,Morning,4,1,6.0,1,2,69
202400006991,2024-12-25,Afternoon,4,2,4.0,1,1,50
202400006992,2024-06-03,Evening,4,8,2.0,1,2,67
202400006993,2024-06-03,Afternoon,4,8,6.0,1,2,67
202400006995,2024-11-27,Evening,4,1,3.0,5,2,19
202400006996,2024-06-04,Afternoon,4,1,3.0,1,2,64
202400006997,2024-09-23,Evening,4,1,3.0,2,2,01
202400006998,2024-09-30,Afternoon,4,1,3.0,1,1,2B
202400006999,2024-06-04,Evening,4,1,3.0,1,2,63
202400007000,2024-06-04,Evening,3,1,6.0,1,1,62
202400007001,2024-06-03,Evening,4,1,7.0,5,1,62
202400007002,2024-09-15,Afternoon,3,1,6.0,1,1,2B
202400007003,2024-06-03,Morning,4,1,3.0,1,2,62
202400007004,2024-10-10,Afternoon,4,8,3.0,1,2,50
202400007005,2024-06-04,Morning,4,1,6.0,1,2,61
202400007006,2024-06-03,Evening,3,1,6.0,1,2,60
202400007007,2024-06-18,Afternoon,4,1,5.0,1,2,85
202400007008,2024-11-30,Afternoon,4,1,6.0,1,1,45
202400007009,2024-06-04,Morning,2,1,3.0,1,2,59
202400007010,2024-06-04,Evening,4,1,6.0,1,2,59
202400007011,2024-05-28,Afternoon,3,1,1.0,1,2,59
202400007012,2024-06-04,Morning,4,1,3.0,1,2,57
202400007013,2024-06-03,Morning,4,1,4.0,1,1,56
202400007014,2024-06-03,Afternoon,4,1,2.0,1,2,54
202400007015,2024-06-03,Afternoon,4,1,3.0,1,2,54
202400007016,2024-06-03,Afternoon,4,1,2.0,1,2,54
202400007017,2024-06-03,Morning,4,1,6.0,1,2,54
202400007018,2024-06-03,Afternoon,4,1,3.0,1,2,49
202400007019,2024-06-03,Afternoon,4,1,2.0,1,2,49
202400007020,2024-06-03,Afternoon,3,1,6.0,1,1,47
202400007021,2024-06-04,Night,4,1,3.0,2,2,44
202400007022,2024-06-03,Afternoon,4,1,6.0,1,2,34
202400007023,2024-06-04,Evening,4,1,1.0,1,2,34
202400007024,2024-06-04,Evening,3,1,3.0,1,2,33
202400007025,2024-06-03,Morning,4,1,3.0,1,1,29
202400007026,2024-06-04,Morning,4,1,6.0,1,2,28
202400007027,2024-06-04,Evening,4,1,3.0,1,2,27
202400007028,2024-06-04,Morning,4,1,2.0,1,2,27
202400007029,2024-06-04,Evening,4,1,6.0,1,2,25
202400007030,2024-06-03,Evening,3,1,2.0,1,1,14
202400007031,2024-06-05,Night,3,1,3.0,5,2,13
202400007032,2024-06-04,Night,4,1,3.0,5,2,13
202400007033,2024-06-04,Afternoon,4,1,3.0,1,1,13
202400007034,2024-06-04,Morning,4,1,3.0,1,1,13
202400007035,2024-06-03,Afternoon,4,1,2.0,1,2,11
202400007036,2024-06-04,Morning,4,1,4.0,1,1,07
202400007037,2024-06-04,Afternoon,4,1,2.0,1,1,01
202400007038,2024-06-04,Afternoon,4,1,2.0,1,2,75
202400007039,2024-06-03,Afternoon,4,1,2.0,1,2,75
202400007040,2024-06-04,Afternoon,3,1,3.0,1,2,75
202400007041,2024-06-04,Morning,3,1,6.0,1,2,75
202400007042,2024-06-04,Morning,4,1,3.0,1,2,75
202400007043,2024-06-03,Morning,4,1,2.0,1,2,75
202400007044,2024-06-04,Afternoon,4,1,3.0,1,2,75
202400007045,2024-06-04,Evening,4,1,3.0,1,2,75
202400007046,2024-06-03,Afternoon,4,1,6.0,1,2,75
202400007047,2024-06-04,Night,4,1,1.0,3,2,75
202400007048,2024-06-03,Afternoon,4,1,5.0,1,2,75
202400007049,2024-06-04,Evening,4,1,3.0,1,2,75
202400007050,2024-06-04,Afternoon,4,1,6.0,1,2,75
202400007051,2024-06-04,Morning,4,1,2.0,1,2,75
202400007052,2024-06-04,Night,4,1,2.0,5,2,75
202400007053,2024-06-04,Afternoon,4,1,3.0,1,2,94
202400007054,2024-06-03,Evening,4,1,1.0,2,2,94
202400007055,2024-06-04,Evening,4,1,2.0,1,1,94
202400007056,2024-06-03,Evening,4,1,3.0,1,2,93
202400007057,2024-06-04,Night,4,1,2.0,5,2,93
202400007058,2024-06-04,Afternoon,4,1,3.0,1,2,93
202400007059,2024-06-04,Afternoon,4,1,3.0,1,2,93
202400007060,2024-06-04,Morning,4,1,3.0,1,2,93
202400007061,2024-06-04,Evening,4,1,3.0,1,2,93
202400007062,2024-06-04,Evening,4,1,1.0,1,2,93
202400007063,2024-06-04,Afternoon,4,1,3.0,1,2,93
202400007064,2024-10-20,Afternoon,4,1,3.0,1,2,75
202400007065,2024-04-30,Morning,4,1,6.0,1,2,93
202400007066,2024-10-19,Evening,4,2,6.0,5,2,75
202400007067,2024-06-04,Night,4,1,3.0,5,2,93
202400007068,2024-10-20,Afternoon,4,1,1.0,1,2,75
202400007069,2024-06-04,Morning,4,1,3.0,1,2,93
202400007070,2024-06-04,Afternoon,4,1,6.0,1,2,92
202400007071,2024-10-19,Afternoon,3,1,7.0,1,2,75
202400007072,2024-06-03,Morning,4,1,4.0,1,2,92
202400007073,2024-06-04,Evening,4,1,3.0,1,2,92
202400007074,2024-10-18,Afternoon,4,1,3.0,1,2,75
202400007075,2024-06-04,Afternoon,4,1,3.0,1,2,92
202400007076,2024-10-20,Morning,4,2,6.0,5,2,94
202400007077,2024-06-04,Afternoon,4,1,2.0,1,2,92
202400007078,2024-10-19,Afternoon,4,1,6.0,1,2,94
202400007079,2024-06-04,Night,3,1,1.0,5,2,92
202400007080,2024-06-04,Morning,4,1,7.0,1,2,92
202400007081,2024-10-20,Night,4,1,3.0,5,2,93
202400007082,2024-06-04,Afternoon,4,1,6.0,1,2,92
202400007083,2024-06-05,Morning,4,1,3.0,1,1,06
202400007084,2024-06-02,Afternoon,3,1,3.0,1,1,22
202400007085,2024-10-19,Evening,4,2,3.0,5,2,93
202400007086,2024-06-05,Morning,4,1,3.0,1,2,69
202400007087,2024-10-20,Afternoon,4,1,3.0,1,2,93
202400007088,2024-06-03,Afternoon,3,7,3.0,1,2,28
202400007089,2024-06-02,Evening,4,1,7.0,1,1,51
202400007090,2024-10-20,Afternoon,4,1,1.0,1,2,93
202400007091,2024-06-03,Afternoon,3,1,1.0,1,2,54
202400007092,2024-10-19,Evening,4,2,6.0,5,2,93
202400007093,2024-05-23,Night,4,1,3.0,5,2,51
202400007094,2024-10-20,Evening,4,1,7.0,5,2,92
202400007095,2024-06-04,Afternoon,3,1,5.0,1,1,83
202400007097,2024-10-19,Afternoon,4,2,7.0,1,1,92
202400007098,2024-06-05,Morning,3,8,7.0,1,1,50
202400007099,2024-06-05,Evening,4,1,1.0,2,1,62
202400007100,2024-10-20,Afternoon,3,1,2.0,1,2,92
202400007101,2024-06-01,Night,3,1,6.0,3,1,56
202400007102,2024-10-21,Morning,3,1,7.0,1,2,34
202400007103,2024-06-05,Afternoon,3,1,6.0,1,2,79
202400007104,2024-06-05,Afternoon,4,1,3.0,1,1,2B
202400007105,2024-10-20,Evening,3,1,2.0,3,1,60
202400007106,2024-06-05,Afternoon,3,1,1.0,1,1,80
202400007107,2024-06-05,Afternoon,3,1,6.0,1,1,33
202400007108,2024-10-19,Night,4,5,6.0,3,1,62
202400007109,2024-06-04,Evening,4,1,6.0,2,2,71
202400007110,2024-10-21,Afternoon,2,1,1.0,1,1,06
202400007111,2024-10-20,Afternoon,3,1,7.0,3,1,54
202400007112,2024-06-05,Morning,2,1,1.0,1,1,63
202400007113,2024-06-05,Afternoon,3,1,7.0,1,1,55
202400007114,2024-10-20,Morning,3,1,2.0,1,2,83
202400007115,2024-06-04,Afternoon,4,1,1.0,1,2,49
202400007116,2024-10-20,Night,3,2,6.0,3,1,08
202400007117,2024-06-04,Evening,4,1,5.0,1,1,42
202400007118,2024-06-04,Afternoon,3,1,1.0,1,2,31
202400007119,2024-06-03,Night,3,1,6.0,3,1,72
202400007120,2024-10-20,Evening,3,1,5.0,3,1,21
202400007121,2024-05-25,Afternoon,4,1,3.0,1,1,53
202400007122,2024-10-21,Afternoon,4,2,6.0,1,2,62
202400007123,2024-06-01,Morning,2,1,7.0,1,1,21
202400007124,2024-10-20,Night,4,1,6.0,3,1,40
202400007125,2024-06-03,Morning,3,1,1.0,2,1,21
202400007126,2024-10-06,Evening,4,2,1.0,3,1,57
202400007127,2024-06-04,Afternoon,3,1,5.0,1,1,24
202400007128,2024-10-10,Evening,3,8,3.0,2,1,57
202400007129,2024-06-05,Afternoon,3,1,6.0,1,1,04
202400007130,2024-06-05,Morning,2,1,7.0,1,1,37
202400007131,2024-06-01,Afternoon,3,1,1.0,1,2,37
202400007132,2024-10-21,Morning,4,2,2.0,1,1,59
202400007133,2024-05-23,Night,3,1,6.0,3,1,37
202400007134,2024-10-20,Night,4,1,6.0,5,2,82
202400007135,2024-06-03,Evening,4,1,6.0,1,2,08
202400007137,2024-10-20,Afternoon,3,1,6.0,1,1,11
202400007138,2024-05-31,Afternoon,4,1,3.0,1,1,06
202400007139,2024-10-20,Afternoon,3,1,6.0,1,1,11
202400007140,2024-05-25,Morning,4,1,7.0,1,1,95
202400007141,2024-10-20,Afternoon,3,8,7.0,1,2,61
202400007142,2024-10-21,Afternoon,3,7,6.0,1,2,55
202400007143,2024-06-03,Afternoon,3,1,6.0,1,2,27
202400007144,2024-10-21,Afternoon,2,1,7.0,1,2,55
202400007145,2024-06-04,Afternoon,3,1,6.0,1,1,77
202400007146,2024-06-04,Afternoon,3,1,1.0,1,1,11
202400007147,2024-10-21,Afternoon,3,7,3.0,1,1,47
202400007148,2024-06-04,Morning,3,1,3.0,1,1,78
202400007149,2024-10-21,Afternoon,2,7,1.0,1,1,86
202400007150,2024-06-03,Evening,3,1,7.0,2,1,67
202400007151,2024-10-20,Evening,3,1,7.0,2,2,86
202400007152,2024-06-04,Evening,3,1,1.0,1,1,74
202400007153,2024-06-04,Evening,3,1,6.0,1,2,26
202400007154,2024-10-21,Afternoon,4,1,2.0,1,2,25
202400007155,2024-06-04,Evening,2,1,3.0,1,1,26
202400007156,2024-10-17,Morning,3,1,6.0,1,1,29
202400007157,2024-06-04,Morning,3,1,6.0,1,1,40
202400007158,2024-10-17,Morning,3,1,2.0,1,2,29
202400007159,2024-06-05,Afternoon,4,1,3.0,1,1,14
202400007160,2024-10-21,Afternoon,4,1,1.0,1,2,29
202400007161,2024-06-05,Morning,4,1,3.0,1,2,22
202400007162,2024-06-04,Afternoon,4,1,2.0,1,1,13
202400007163,2024-10-21,Morning,4,3,5.0,3,1,29
202400007164,2024-06-03,Afternoon,4,1,3.0,1,1,13
202400007165,2024-10-16,Evening,3,1,7.0,3,2,31
202400007166,2024-08-27,Evening,3,7,3.0,1,2,31
202400007167,2024-06-03,Morning,4,1,5.0,1,1,13
202400007168,2024-10-20,Afternoon,3,1,3.0,1,2,03
202400007169,2024-06-04,Evening,4,1,6.0,1,1,83
202400007170,2024-10-20,Evening,3,1,2.0,3,1,58
202400007171,2024-06-04,Night,4,1,7.0,3,1,57
202400007172,2024-10-21,Night,3,1,7.0,5,2,54
202400007173,2024-06-04,Afternoon,4,1,5.0,1,1,78
202400007174,2024-10-20,Evening,3,1,1.0,5,2,60
202400007175,2024-06-03,Evening,4,1,2.0,1,1,92
202400007176,2024-10-19,Morning,3,1,6.0,1,1,73
202400007177,2024-06-03,Afternoon,4,1,2.0,1,1,92
202400007178,2024-10-20,Afternoon,4,7,1.0,1,1,73
202400007179,2024-06-04,Evening,4,1,2.0,1,1,93
202400007180,2024-10-21,Afternoon,3,7,1.0,1,1,43
202400007181,2024-06-04,Morning,4,1,4.0,1,1,95
202400007182,2024-10-20,Night,4,1,7.0,3,1,10
202400007183,2024-06-04,Afternoon,4,1,2.0,1,1,93
202400007184,2024-10-20,Afternoon,3,1,3.0,1,2,21
202400007185,2024-06-04,Morning,4,1,2.0,1,1,93
202400007186,2024-07-29,Evening,4,1,3.0,1,1,40
202400007187,2024-06-03,Afternoon,4,1,4.0,1,1,95
202400007188,2024-10-19,Morning,3,1,1.0,2,1,40
202400007189,2024-06-04,Morning,4,1,3.0,1,1,94
202400007190,2024-10-21,Afternoon,2,1,3.0,1,1,24
202400007191,2024-06-03,Afternoon,4,1,3.0,1,1,94
202400007192,2024-06-03,Afternoon,4,1,2.0,1,1,94
202400007193,2024-10-19,Afternoon,4,1,1.0,1,2,28
202400007194,2024-05-16,Afternoon,4,1,6.0,1,2,44
202400007195,2024-05-16,Morning,4,1,6.0,1,2,44
202400007196,2024-10-21,Afternoon,4,1,4.0,2,1,30
202400007197,2024-05-16,Morning,4,8,3.0,1,1,44
202400007198,2024-10-21,Morning,4,1,6.0,3,1,48
202400007199,2024-09-23,Afternoon,3,8,6.0,1,1,67
202400007200,2024-05-02,Evening,4,8,3.0,1,2,44
202400007201,2024-04-24,Morning,4,8,6.0,1,2,44
202400007202,2024-04-22,Afternoon,4,8,6.0,1,2,44
202400007203,2024-10-21,Morning,4,2,5.0,2,1,53
202400007204,2024-04-19,Morning,4,8,6.0,1,2,44
202400007205,2024-04-19,Afternoon,4,8,6.0,1,2,44
202400007206,2024-10-20,Morning,4,1,2.0,1,1,34
202400007207,2024-04-18,Evening,4,1,3.0,1,2,44
202400007208,2024-10-20,Afternoon,4,1,1.0,1,2,69
202400007209,2024-04-15,Morning,4,1,3.0,1,2,44
202400007211,2024-04-15,Morning,4,8,6.0,1,2,44
202400007212,2024-04-14,Night,4,8,6.0,5,2,44
202400007214,2024-04-14,Morning,4,1,2.0,1,2,44
202400007215,2024-10-19,Evening,4,2,7.0,3,1,77
202400007218,2024-06-03,Evening,4,1,6.0,1,2,69
202400007219,2024-08-12,Evening,3,1,7.0,1,1,78
202400007220,2024-06-03,Morning,4,8,2.0,1,2,69
202400007221,2024-10-20,Afternoon,4,1,6.0,1,1,66
202400007222,2024-06-03,Morning,4,1,6.0,1,2,69
202400007223,2024-10-17,Evening,3,3,6.0,3,1,83
202400007225,2024-10-21,Morning,2,1,6.0,1,1,05
202400007227,2024-06-03,Afternoon,4,1,3.0,1,2,95
202400007228,2024-10-21,Morning,4,1,3.0,1,1,25
202400007229,2024-06-03,Morning,4,1,3.0,1,2,95
202400007230,2024-06-03,Morning,4,1,6.0,1,2,95
